path,label
D:\coral_patches\macroalgae\50645.jpg,macroalgae
D:\coral_patches\sand\12309.jpg,sand
D:\coral_patches\macroalgae\22583.jpg,macroalgae
D:\coral_patches\sand\35139.jpg,sand
D:\coral_patches\macroalgae\3036.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\8412.jpg,crustose_coralline_algae
D:\coral_patches\turf\11881.jpg,turf
D:\coral_patches\porites\15818.jpg,porites
D:\coral_patches\turf\24838.jpg,turf
D:\coral_patches\macroalgae\20889.jpg,macroalgae
D:\coral_patches\turf\55199.jpg,turf
D:\coral_patches\turf\35985.jpg,turf
D:\coral_patches\off\13128.jpg,off
D:\coral_patches\sand\1928.jpg,sand
D:\coral_patches\porites\45034.jpg,porites
D:\coral_patches\crustose_coralline_algae\25158.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\25372.jpg,crustose_coralline_algae
D:\coral_patches\sand\24675.jpg,sand
D:\coral_patches\crustose_coralline_algae\7093.jpg,crustose_coralline_algae
D:\coral_patches\off\28115.jpg,off
D:\coral_patches\macroalgae\12677.jpg,macroalgae
D:\coral_patches\turf\37645.jpg,turf
D:\coral_patches\turf\7963.jpg,turf
D:\coral_patches\crustose_coralline_algae\26789.jpg,crustose_coralline_algae
D:\coral_patches\off\6965.jpg,off
D:\coral_patches\crustose_coralline_algae\2884.jpg,crustose_coralline_algae
D:\coral_patches\porites\40444.jpg,porites
D:\coral_patches\crustose_coralline_algae\59275.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\18889.jpg,macroalgae
D:\coral_patches\porites\43043.jpg,porites
D:\coral_patches\porites\28814.jpg,porites
D:\coral_patches\crustose_coralline_algae\22018.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\28426.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\4670.jpg,crustose_coralline_algae
D:\coral_patches\turf\40484.jpg,turf
D:\coral_patches\sand\44913.jpg,sand
D:\coral_patches\porites\41570.jpg,porites
D:\coral_patches\porites\29872.jpg,porites
D:\coral_patches\macroalgae\59520.jpg,macroalgae
D:\coral_patches\porites\44189.jpg,porites
D:\coral_patches\crustose_coralline_algae\42251.jpg,crustose_coralline_algae
D:\coral_patches\off\12680.jpg,off
D:\coral_patches\macroalgae\582.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\16142.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\51270.jpg,macroalgae
D:\coral_patches\macroalgae\3640.jpg,macroalgae
D:\coral_patches\turf\57637.jpg,turf
D:\coral_patches\off\38603.jpg,off
D:\coral_patches\macroalgae\58094.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\55679.jpg,crustose_coralline_algae
D:\coral_patches\off\1097.jpg,off
D:\coral_patches\off\20416.jpg,off
D:\coral_patches\crustose_coralline_algae\52725.jpg,crustose_coralline_algae
D:\coral_patches\sand\28843.jpg,sand
D:\coral_patches\turf\51519.jpg,turf
D:\coral_patches\porites\52322.jpg,porites
D:\coral_patches\macroalgae\55595.jpg,macroalgae
D:\coral_patches\turf\38261.jpg,turf
D:\coral_patches\crustose_coralline_algae\29274.jpg,crustose_coralline_algae
D:\coral_patches\sand\38721.jpg,sand
D:\coral_patches\macroalgae\6479.jpg,macroalgae
D:\coral_patches\turf\40512.jpg,turf
D:\coral_patches\off\15490.jpg,off
D:\coral_patches\porites\20700.jpg,porites
D:\coral_patches\sand\7126.jpg,sand
D:\coral_patches\turf\2265.jpg,turf
D:\coral_patches\crustose_coralline_algae\6486.jpg,crustose_coralline_algae
D:\coral_patches\sand\46686.jpg,sand
D:\coral_patches\turf\39010.jpg,turf
D:\coral_patches\sand\55966.jpg,sand
D:\coral_patches\macroalgae\14480.jpg,macroalgae
D:\coral_patches\sand\17401.jpg,sand
D:\coral_patches\off\40768.jpg,off
D:\coral_patches\crustose_coralline_algae\52181.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\43341.jpg,crustose_coralline_algae
D:\coral_patches\porites\3212.jpg,porites
D:\coral_patches\crustose_coralline_algae\17467.jpg,crustose_coralline_algae
D:\coral_patches\off\48105.jpg,off
D:\coral_patches\sand\56204.jpg,sand
D:\coral_patches\turf\19977.jpg,turf
D:\coral_patches\sand\52925.jpg,sand
D:\coral_patches\macroalgae\54599.jpg,macroalgae
D:\coral_patches\macroalgae\9486.jpg,macroalgae
D:\coral_patches\porites\40970.jpg,porites
D:\coral_patches\sand\36965.jpg,sand
D:\coral_patches\crustose_coralline_algae\2693.jpg,crustose_coralline_algae
D:\coral_patches\porites\13446.jpg,porites
D:\coral_patches\porites\58217.jpg,porites
D:\coral_patches\macroalgae\14439.jpg,macroalgae
D:\coral_patches\macroalgae\6907.jpg,macroalgae
D:\coral_patches\porites\13927.jpg,porites
D:\coral_patches\porites\58031.jpg,porites
D:\coral_patches\turf\24184.jpg,turf
D:\coral_patches\turf\7546.jpg,turf
D:\coral_patches\sand\46886.jpg,sand
D:\coral_patches\turf\30618.jpg,turf
D:\coral_patches\off\19374.jpg,off
D:\coral_patches\off\37315.jpg,off
D:\coral_patches\crustose_coralline_algae\43954.jpg,crustose_coralline_algae
D:\coral_patches\off\53401.jpg,off
D:\coral_patches\crustose_coralline_algae\43382.jpg,crustose_coralline_algae
D:\coral_patches\porites\1951.jpg,porites
D:\coral_patches\turf\26416.jpg,turf
D:\coral_patches\sand\41635.jpg,sand
D:\coral_patches\turf\29748.jpg,turf
D:\coral_patches\turf\15318.jpg,turf
D:\coral_patches\crustose_coralline_algae\38297.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\36494.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\5649.jpg,macroalgae
D:\coral_patches\sand\46778.jpg,sand
D:\coral_patches\macroalgae\34580.jpg,macroalgae
D:\coral_patches\macroalgae\16719.jpg,macroalgae
D:\coral_patches\sand\25536.jpg,sand
D:\coral_patches\porites\48631.jpg,porites
D:\coral_patches\porites\36796.jpg,porites
D:\coral_patches\off\56971.jpg,off
D:\coral_patches\macroalgae\48073.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\20596.jpg,crustose_coralline_algae
D:\coral_patches\turf\43504.jpg,turf
D:\coral_patches\porites\20881.jpg,porites
D:\coral_patches\macroalgae\17056.jpg,macroalgae
D:\coral_patches\macroalgae\29487.jpg,macroalgae
D:\coral_patches\macroalgae\30390.jpg,macroalgae
D:\coral_patches\off\12186.jpg,off
D:\coral_patches\porites\25015.jpg,porites
D:\coral_patches\macroalgae\21205.jpg,macroalgae
D:\coral_patches\macroalgae\59017.jpg,macroalgae
D:\coral_patches\macroalgae\54371.jpg,macroalgae
D:\coral_patches\off\20165.jpg,off
D:\coral_patches\turf\40319.jpg,turf
D:\coral_patches\turf\3660.jpg,turf
D:\coral_patches\macroalgae\15002.jpg,macroalgae
D:\coral_patches\macroalgae\12778.jpg,macroalgae
D:\coral_patches\porites\22874.jpg,porites
D:\coral_patches\turf\3415.jpg,turf
D:\coral_patches\off\27065.jpg,off
D:\coral_patches\sand\54206.jpg,sand
D:\coral_patches\crustose_coralline_algae\45282.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\57823.jpg,macroalgae
D:\coral_patches\porites\40561.jpg,porites
D:\coral_patches\crustose_coralline_algae\530.jpg,crustose_coralline_algae
D:\coral_patches\off\45009.jpg,off
D:\coral_patches\crustose_coralline_algae\59922.jpg,crustose_coralline_algae
D:\coral_patches\turf\52208.jpg,turf
D:\coral_patches\turf\31358.jpg,turf
D:\coral_patches\crustose_coralline_algae\5366.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\44576.jpg,macroalgae
D:\coral_patches\macroalgae\32672.jpg,macroalgae
D:\coral_patches\porites\36001.jpg,porites
D:\coral_patches\porites\54924.jpg,porites
D:\coral_patches\porites\55922.jpg,porites
D:\coral_patches\porites\31059.jpg,porites
D:\coral_patches\porites\30101.jpg,porites
D:\coral_patches\off\36833.jpg,off
D:\coral_patches\turf\13941.jpg,turf
D:\coral_patches\sand\31870.jpg,sand
D:\coral_patches\off\26112.jpg,off
D:\coral_patches\porites\52067.jpg,porites
D:\coral_patches\sand\10668.jpg,sand
D:\coral_patches\macroalgae\442.jpg,macroalgae
D:\coral_patches\porites\26594.jpg,porites
D:\coral_patches\off\13239.jpg,off
D:\coral_patches\crustose_coralline_algae\46076.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\5339.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\36309.jpg,macroalgae
D:\coral_patches\porites\22685.jpg,porites
D:\coral_patches\crustose_coralline_algae\28754.jpg,crustose_coralline_algae
D:\coral_patches\sand\21337.jpg,sand
D:\coral_patches\turf\34620.jpg,turf
D:\coral_patches\sand\25444.jpg,sand
D:\coral_patches\crustose_coralline_algae\40890.jpg,crustose_coralline_algae
D:\coral_patches\porites\18118.jpg,porites
D:\coral_patches\turf\48861.jpg,turf
D:\coral_patches\macroalgae\5610.jpg,macroalgae
D:\coral_patches\porites\34667.jpg,porites
D:\coral_patches\porites\57450.jpg,porites
D:\coral_patches\sand\14593.jpg,sand
D:\coral_patches\crustose_coralline_algae\59675.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\40684.jpg,crustose_coralline_algae
D:\coral_patches\off\14368.jpg,off
D:\coral_patches\crustose_coralline_algae\55018.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\50403.jpg,crustose_coralline_algae
D:\coral_patches\off\1384.jpg,off
D:\coral_patches\sand\12084.jpg,sand
D:\coral_patches\porites\12802.jpg,porites
D:\coral_patches\crustose_coralline_algae\47690.jpg,crustose_coralline_algae
D:\coral_patches\porites\5398.jpg,porites
D:\coral_patches\macroalgae\29360.jpg,macroalgae
D:\coral_patches\turf\57749.jpg,turf
D:\coral_patches\off\53657.jpg,off
D:\coral_patches\porites\33858.jpg,porites
D:\coral_patches\off\48723.jpg,off
D:\coral_patches\macroalgae\55534.jpg,macroalgae
D:\coral_patches\sand\35189.jpg,sand
D:\coral_patches\turf\5400.jpg,turf
D:\coral_patches\off\23948.jpg,off
D:\coral_patches\porites\25171.jpg,porites
D:\coral_patches\turf\8946.jpg,turf
D:\coral_patches\sand\20248.jpg,sand
D:\coral_patches\sand\25972.jpg,sand
D:\coral_patches\porites\13933.jpg,porites
D:\coral_patches\porites\11316.jpg,porites
D:\coral_patches\crustose_coralline_algae\38209.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\57264.jpg,macroalgae
D:\coral_patches\turf\12911.jpg,turf
D:\coral_patches\sand\27184.jpg,sand
D:\coral_patches\crustose_coralline_algae\12601.jpg,crustose_coralline_algae
D:\coral_patches\turf\16617.jpg,turf
D:\coral_patches\macroalgae\14738.jpg,macroalgae
D:\coral_patches\sand\47429.jpg,sand
D:\coral_patches\sand\4316.jpg,sand
D:\coral_patches\crustose_coralline_algae\16165.jpg,crustose_coralline_algae
D:\coral_patches\turf\15956.jpg,turf
D:\coral_patches\sand\48365.jpg,sand
D:\coral_patches\sand\51828.jpg,sand
D:\coral_patches\sand\59699.jpg,sand
D:\coral_patches\turf\59195.jpg,turf
D:\coral_patches\off\2316.jpg,off
D:\coral_patches\off\23945.jpg,off
D:\coral_patches\turf\8269.jpg,turf
D:\coral_patches\macroalgae\8485.jpg,macroalgae
D:\coral_patches\off\54773.jpg,off
D:\coral_patches\porites\18960.jpg,porites
D:\coral_patches\porites\41022.jpg,porites
D:\coral_patches\macroalgae\29795.jpg,macroalgae
D:\coral_patches\off\33115.jpg,off
D:\coral_patches\macroalgae\35028.jpg,macroalgae
D:\coral_patches\macroalgae\38139.jpg,macroalgae
D:\coral_patches\porites\6990.jpg,porites
D:\coral_patches\porites\17923.jpg,porites
D:\coral_patches\crustose_coralline_algae\4468.jpg,crustose_coralline_algae
D:\coral_patches\sand\48833.jpg,sand
D:\coral_patches\porites\35661.jpg,porites
D:\coral_patches\off\12533.jpg,off
D:\coral_patches\porites\14497.jpg,porites
D:\coral_patches\crustose_coralline_algae\17080.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\26424.jpg,macroalgae
D:\coral_patches\turf\9398.jpg,turf
D:\coral_patches\turf\1874.jpg,turf
D:\coral_patches\off\2040.jpg,off
D:\coral_patches\turf\17083.jpg,turf
D:\coral_patches\crustose_coralline_algae\5103.jpg,crustose_coralline_algae
D:\coral_patches\porites\18449.jpg,porites
D:\coral_patches\off\7863.jpg,off
D:\coral_patches\turf\47238.jpg,turf
D:\coral_patches\macroalgae\26042.jpg,macroalgae
D:\coral_patches\sand\28758.jpg,sand
D:\coral_patches\off\23399.jpg,off
D:\coral_patches\turf\17746.jpg,turf
D:\coral_patches\macroalgae\25943.jpg,macroalgae
D:\coral_patches\macroalgae\42360.jpg,macroalgae
D:\coral_patches\porites\18628.jpg,porites
D:\coral_patches\turf\35737.jpg,turf
D:\coral_patches\off\39348.jpg,off
D:\coral_patches\porites\42140.jpg,porites
D:\coral_patches\macroalgae\59494.jpg,macroalgae
D:\coral_patches\sand\17478.jpg,sand
D:\coral_patches\off\12958.jpg,off
D:\coral_patches\off\53850.jpg,off
D:\coral_patches\macroalgae\54243.jpg,macroalgae
D:\coral_patches\turf\1502.jpg,turf
D:\coral_patches\macroalgae\1662.jpg,macroalgae
D:\coral_patches\turf\48281.jpg,turf
D:\coral_patches\crustose_coralline_algae\16922.jpg,crustose_coralline_algae
D:\coral_patches\porites\25350.jpg,porites
D:\coral_patches\porites\24334.jpg,porites
D:\coral_patches\off\30472.jpg,off
D:\coral_patches\off\7413.jpg,off
D:\coral_patches\off\43432.jpg,off
D:\coral_patches\crustose_coralline_algae\50573.jpg,crustose_coralline_algae
D:\coral_patches\off\39342.jpg,off
D:\coral_patches\sand\7264.jpg,sand
D:\coral_patches\crustose_coralline_algae\19588.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\51098.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\58691.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\17516.jpg,macroalgae
D:\coral_patches\porites\22458.jpg,porites
D:\coral_patches\crustose_coralline_algae\15720.jpg,crustose_coralline_algae
D:\coral_patches\macroalgae\26238.jpg,macroalgae
D:\coral_patches\sand\56703.jpg,sand
D:\coral_patches\off\38536.jpg,off
D:\coral_patches\sand\30841.jpg,sand
D:\coral_patches\porites\50584.jpg,porites
D:\coral_patches\turf\38023.jpg,turf
D:\coral_patches\turf\9284.jpg,turf
D:\coral_patches\turf\31628.jpg,turf
D:\coral_patches\off\9120.jpg,off
D:\coral_patches\macroalgae\3391.jpg,macroalgae
D:\coral_patches\sand\26785.jpg,sand
D:\coral_patches\turf\37273.jpg,turf
D:\coral_patches\porites\1967.jpg,porites
D:\coral_patches\porites\29002.jpg,porites
D:\coral_patches\macroalgae\55703.jpg,macroalgae
D:\coral_patches\sand\30350.jpg,sand
D:\coral_patches\off\22400.jpg,off
D:\coral_patches\turf\21739.jpg,turf
D:\coral_patches\macroalgae\39866.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\9507.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\41997.jpg,crustose_coralline_algae
D:\coral_patches\porites\45942.jpg,porites
D:\coral_patches\turf\34069.jpg,turf
D:\coral_patches\off\27287.jpg,off
D:\coral_patches\turf\50503.jpg,turf
D:\coral_patches\off\22010.jpg,off
D:\coral_patches\sand\56092.jpg,sand
D:\coral_patches\porites\55484.jpg,porites
D:\coral_patches\porites\21837.jpg,porites
D:\coral_patches\sand\42859.jpg,sand
D:\coral_patches\sand\18926.jpg,sand
D:\coral_patches\porites\38240.jpg,porites
D:\coral_patches\porites\19393.jpg,porites
D:\coral_patches\sand\17738.jpg,sand
D:\coral_patches\sand\7671.jpg,sand
D:\coral_patches\porites\29354.jpg,porites
D:\coral_patches\sand\52847.jpg,sand
D:\coral_patches\turf\15758.jpg,turf
D:\coral_patches\crustose_coralline_algae\21992.jpg,crustose_coralline_algae
D:\coral_patches\turf\56806.jpg,turf
D:\coral_patches\crustose_coralline_algae\37427.jpg,crustose_coralline_algae
D:\coral_patches\off\27710.jpg,off
D:\coral_patches\off\7044.jpg,off
D:\coral_patches\crustose_coralline_algae\38751.jpg,crustose_coralline_algae
D:\coral_patches\porites\14149.jpg,porites
D:\coral_patches\macroalgae\53461.jpg,macroalgae
D:\coral_patches\macroalgae\5620.jpg,macroalgae
D:\coral_patches\sand\53622.jpg,sand
D:\coral_patches\porites\47921.jpg,porites
D:\coral_patches\off\50575.jpg,off
D:\coral_patches\off\15230.jpg,off
D:\coral_patches\macroalgae\19725.jpg,macroalgae
D:\coral_patches\macroalgae\14936.jpg,macroalgae
D:\coral_patches\turf\38230.jpg,turf
D:\coral_patches\porites\29081.jpg,porites
D:\coral_patches\macroalgae\17008.jpg,macroalgae
D:\coral_patches\macroalgae\41666.jpg,macroalgae
D:\coral_patches\off\4783.jpg,off
D:\coral_patches\porites\39442.jpg,porites
D:\coral_patches\porites\53886.jpg,porites
D:\coral_patches\sand\40689.jpg,sand
D:\coral_patches\macroalgae\57927.jpg,macroalgae
D:\coral_patches\macroalgae\14952.jpg,macroalgae
D:\coral_patches\off\13160.jpg,off
D:\coral_patches\porites\27833.jpg,porites
D:\coral_patches\sand\12639.jpg,sand
D:\coral_patches\porites\38483.jpg,porites
D:\coral_patches\off\58223.jpg,off
D:\coral_patches\porites\30935.jpg,porites
D:\coral_patches\turf\43931.jpg,turf
D:\coral_patches\porites\20757.jpg,porites
D:\coral_patches\porites\46049.jpg,porites
D:\coral_patches\macroalgae\24492.jpg,macroalgae
D:\coral_patches\macroalgae\10630.jpg,macroalgae
D:\coral_patches\turf\9976.jpg,turf
D:\coral_patches\sand\33278.jpg,sand
D:\coral_patches\crustose_coralline_algae\41568.jpg,crustose_coralline_algae
D:\coral_patches\sand\36786.jpg,sand
D:\coral_patches\macroalgae\7526.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\28446.jpg,crustose_coralline_algae
D:\coral_patches\turf\53474.jpg,turf
D:\coral_patches\sand\55744.jpg,sand
D:\coral_patches\macroalgae\51672.jpg,macroalgae
D:\coral_patches\macroalgae\33666.jpg,macroalgae
D:\coral_patches\off\19848.jpg,off
D:\coral_patches\turf\9218.jpg,turf
D:\coral_patches\macroalgae\59731.jpg,macroalgae
D:\coral_patches\crustose_coralline_algae\26205.jpg,crustose_coralline_algae
D:\coral_patches\sand\6390.jpg,sand
D:\coral_patches\turf\9170.jpg,turf
D:\coral_patches\off\13502.jpg,off
D:\coral_patches\porites\7552.jpg,porites
D:\coral_patches\porites\12338.jpg,porites
D:\coral_patches\crustose_coralline_algae\51777.jpg,crustose_coralline_algae
D:\coral_patches\porites\34169.jpg,porites
D:\coral_patches\porites\35534.jpg,porites
D:\coral_patches\sand\36059.jpg,sand
D:\coral_patches\turf\15568.jpg,turf
D:\coral_patches\sand\50203.jpg,sand
D:\coral_patches\porites\59334.jpg,porites
D:\coral_patches\porites\32230.jpg,porites
D:\coral_patches\turf\35398.jpg,turf
D:\coral_patches\turf\27535.jpg,turf
D:\coral_patches\off\38216.jpg,off
D:\coral_patches\crustose_coralline_algae\50942.jpg,crustose_coralline_algae
D:\coral_patches\sand\27904.jpg,sand
D:\coral_patches\porites\42540.jpg,porites
D:\coral_patches\macroalgae\23655.jpg,macroalgae
D:\coral_patches\porites\12729.jpg,porites
D:\coral_patches\porites\40765.jpg,porites
D:\coral_patches\crustose_coralline_algae\44698.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\34228.jpg,crustose_coralline_algae
D:\coral_patches\turf\15004.jpg,turf
D:\coral_patches\porites\43634.jpg,porites
D:\coral_patches\crustose_coralline_algae\26402.jpg,crustose_coralline_algae
D:\coral_patches\crustose_coralline_algae\55513.jpg,crustose_coralline_algae
D:\coral_patches\turf\14258.jpg,turf
D:\coral_patches\off\22366.jpg,off
D:\coral_patches\sand\54688.jpg,sand
D:\coral_patches\turf\27994.jpg,turf
D:\coral_patches\sand\42965.jpg,sand
D:\coral_patches\macroalgae\50162.jpg,macroalgae
D:\coral_patches\porites\35934.jpg,porites
D:\coral_patches\macroalgae\35238.jpg,macroalgae
D:\coral_patches\porites\45986.jpg,porites
D:\coral_patches\porites\46481.jpg,porites
